N_OBS_CELL,GRID_ID,CORAL,MACRO,CCA,ISLAND
1,436,0,69,0,PHR


0,437,0,0,0,PHR


1,438,2,69,0,PHR


1,438,2,88,0,PHR


1,439,0,69,0,PHR


0,440,0,0,0,PHR


1,441,2,69,2,PHR


1,441,2,88,0,PHR


1,441,0,69,0,PHR


0,442,0,0,0,PHR


1,443,2,69,2,PHR


1,443,0,88,0,PHR


1,444,2,88,0,PHR


1,444,0,69,0,PHR


1,445,0,45,0,PHR


1,446,0,56,0,PHR


1,446,0,69,0,PHR


1,447,0,56,0,PHR


1,448,0,45,0,PHR


1,448,0,56,0,PHR


1,449,0,69,0,PHR


1,450,0,56,8,PHR


1,450,0,56,0,PHR


1,451,0,88,0,PHR


1,451,2,69,2,PHR


1,452,0,88,0,PHR


1,453,0,88,0,PHR


1,453,2,69,2,PHR


0,454,0,0,0,PHR


1,455,0,88,0,PHR


1,455,0,69,0,PHR


0,456,0,0,0,PHR


1,457,0,88,0,PHR


0,458,0,0,0,PHR


0,459,0,0,0,PHR


1,460,0,88,2,PHR


1,460,2,69,2,PHR


0,461,0,0,0,PHR


1,462,0,88,2,PHR


1,463,2,69,0,PHR


1,464,0,88,8,PHR


1,465,0,88,2,PHR


1,465,2,88,0,PHR


1,466,0,56,8,PHR


1,466,0,69,2,PHR


1,467,0,88,2,PHR


1,467,0,88,2,PHR


1,467,2,69,2,PHR


1,468,8,88,2,PHR


1,468,15,69,0,PHR


1,468,0,69,2,PHR


1,469,2,56,2,PHR


1,470,0,88,2,PHR


1,470,2,88,2,PHR


1,470,0,69,0,PHR


1,471,0,88,8,PHR


1,471,8,69,0,PHR


1,471,2,69,2,PHR


1,472,0,88,0,PHR


1,472,0,45,2,PHR


1,473,2,88,15,PHR


1,473,8,88,2,PHR


1,474,8,88,0,PHR


1,474,2,45,8,PHR


1,475,0,88,0,PHR


1,475,0,88,8,PHR


1,475,2,88,0,PHR


1,476,0,69,0,PHR


1,477,0,88,15,PHR


1,477,8,69,2,PHR


1,478,0,88,8,PHR


1,478,0,88,0,PHR


1,478,2,88,2,PHR


1,479,0,88,2,PHR


1,480,8,56,0,PHR


1,480,2,88,0,PHR


1,481,2,88,2,PHR


1,482,2,88,0,PHR


1,483,8,56,0,PHR


1,483,0,88,0,PHR


1,483,2,69,2,PHR


1,484,2,88,0,PHR


1,485,2,88,0,PHR


1,486,2,88,2,PHR


1,486,0,88,0,PHR


1,487,2,88,0,PHR


1,487,2,88,0,PHR


0,488,0,0,0,PHR


0,489,0,0,0,PHR


0,490,0,0,0,PHR


0,491,0,0,0,PHR


0,492,0,0,0,PHR


0,493,0,0,0,PHR


0,494,0,0,0,PHR


0,495,0,0,0,PHR


0,496,0,0,0,PHR


0,497,0,0,0,PHR


0,498,0,0,0,PHR


0,499,0,0,0,PHR


1,500,0,69,0,PHR


1,501,2,56,2,PHR


1,502,0,69,15,PHR


1,503,0,69,0,PHR


1,504,8,56,0,PHR


1,504,0,69,8,PHR


1,505,0,69,0,PHR


0,506,0,0,0,PHR


1,507,15,56,0,PHR


1,507,0,88,8,PHR


1,508,0,69,0,PHR


0,509,0,0,0,PHR


1,510,0,88,8,PHR


1,511,15,56,2,PHR


1,511,0,69,0,PHR


0,512,0,0,0,PHR


1,513,0,88,2,PHR


1,514,8,45,8,PHR


1,514,0,69,0,PHR


0,515,0,0,0,PHR


1,516,0,88,2,PHR


1,517,0,69,0,PHR


1,518,8,56,8,PHR


1,518,0,88,0,PHR


1,519,0,69,0,PHR


0,520,0,0,0,PHR


1,521,8,35,8,PHR


1,521,0,69,0,PHR


1,522,0,69,0,PHR


0,523,0,0,0,PHR


1,524,2,56,2,PHR


1,524,2,8,2,PHR


1,525,25,15,25,PHR


1,525,0,69,0,PHR


1,526,8,25,8,PHR


1,527,2,45,2,PHR


1,527,2,15,2,PHR


1,528,25,15,15,PHR


1,528,2,56,8,PHR


1,529,25,35,8,PHR


1,529,2,15,2,PHR


1,530,0,69,0,PHR


0,531,0,0,0,PHR


1,532,15,35,8,PHR


1,532,15,56,8,PHR


1,532,8,25,2,PHR


1,533,0,69,2,PHR


1,534,2,45,8,PHR


1,534,2,88,2,PHR


1,535,0,56,0,PHR


1,535,2,35,0,PHR


0,536,0,0,0,PHR


1,537,2,56,2,PHR


1,537,2,88,2,PHR


1,537,8,35,0,PHR


1,538,8,56,0,PHR


1,538,0,69,0,PHR


1,539,15,45,2,PHR


1,539,2,88,2,PHR


1,540,8,56,0,PHR


1,541,25,25,8,PHR


1,541,0,69,0,PHR


1,542,8,56,45,PHR


1,543,45,25,8,PHR


1,544,0,69,0,PHR


1,545,45,25,2,PHR


1,545,15,45,8,PHR


0,546,0,0,0,PHR


1,547,15,15,0,PHR


1,547,0,88,0,PHR


1,548,8,35,15,PHR


1,549,15,35,0,PHR


1,549,0,88,0,PHR


1,550,8,88,2,PHR


1,550,35,15,0,PHR


1,550,15,35,0,PHR


1,550,35,35,0,PHR


1,551,25,25,8,PHR


1,551,15,25,15,PHR


1,552,2,88,2,PHR


1,552,15,56,0,PHR


1,552,0,69,0,PHR


1,553,15,35,0,PHR


1,553,25,35,2,PHR


1,554,8,88,2,PHR


1,554,15,56,0,PHR


1,555,15,35,0,PHR


1,556,8,88,2,PHR


1,556,8,88,0,PHR


1,556,0,56,0,PHR


1,557,15,35,0,PHR


1,558,0,88,2,PHR


1,558,2,88,0,PHR


1,558,0,56,0,PHR


1,559,0,88,2,PHR


1,559,15,35,0,PHR


0,560,0,0,0,PHR


1,561,0,88,2,PHR


1,561,8,15,2,PHR


1,561,15,15,8,PHR


1,561,15,15,2,PHR


1,561,2,56,0,PHR


0,562,0,0,0,PHR


1,563,0,88,2,PHR


1,563,25,15,8,PHR


1,563,8,15,8,PHR


1,564,15,0,15,PHR


1,564,8,8,8,PHR


1,564,25,25,8,PHR


1,564,8,15,0,PHR


0,565,0,0,0,PHR


1,566,8,8,8,PHR


1,566,25,15,15,PHR


1,566,15,8,8,PHR


1,567,25,15,15,PHR


1,567,15,25,0,PHR


1,568,25,8,15,PHR


1,569,25,15,15,PHR


1,570,25,15,0,PHR


1,571,35,15,15,PHR


1,571,35,2,8,PHR


1,572,25,8,0,PHR


1,573,45,8,15,PHR


1,574,45,15,8,PHR


1,575,45,15,8,PHR


1,575,25,8,0,PHR


1,576,15,15,8,PHR


1,576,35,25,8,PHR


1,577,15,15,15,PHR


1,577,35,25,8,PHR


1,578,35,8,0,PHR


1,579,8,15,8,PHR


1,579,25,25,8,PHR


1,580,15,2,8,PHR


1,580,25,35,8,PHR


1,580,35,2,0,PHR


1,581,35,15,8,PHR


1,582,8,8,35,PHR


1,583,15,15,15,PHR


1,583,15,15,8,PHR


1,583,25,25,8,PHR


0,584,0,0,0,PHR


1,585,15,8,35,PHR


1,585,25,15,8,PHR


1,585,25,25,8,PHR


1,586,25,25,8,PHR


1,587,15,35,35,PHR


1,588,2,45,35,PHR


1,588,15,35,35,PHR


1,588,15,35,8,PHR


1,588,25,35,8,PHR


1,589,15,35,2,PHR


1,590,25,35,8,PHR


1,591,2,45,35,PHR


1,591,8,25,2,PHR


1,592,25,25,8,PHR


1,593,2,45,45,PHR


1,593,15,35,2,PHR


1,594,35,15,8,PHR


0,595,0,0,0,PHR


1,596,2,45,45,PHR


1,596,15,25,2,PHR


1,596,25,25,8,PHR


0,597,0,0,0,PHR


1,598,0,35,35,PHR


1,598,15,25,8,PHR


1,598,35,25,8,PHR


0,599,0,0,0,PHR


1,600,15,25,8,PHR


1,601,2,35,35,PHR


1,601,35,25,8,PHR


1,601,25,8,25,PHR


0,602,0,0,0,PHR


0,603,0,0,0,PHR


1,604,2,35,35,PHR


1,604,25,8,15,PHR


1,605,35,35,8,PHR


1,606,2,35,45,PHR


1,606,35,15,15,PHR


1,607,25,25,15,PHR


0,608,0,0,0,PHR


1,609,2,35,45,PHR


1,609,45,8,15,PHR


1,610,25,8,25,PHR


1,611,8,35,35,PHR


1,612,35,8,8,PHR


1,613,25,8,25,PHR


1,613,45,15,8,PHR


0,614,0,0,0,PHR


0,615,0,0,0,PHR


1,616,25,8,25,PHR


1,616,35,25,8,PHR


0,617,0,0,0,PHR


1,618,25,35,8,PHR


1,619,25,15,25,PHR


0,620,0,0,0,PHR


1,621,35,15,35,PHR


1,621,35,35,8,PHR


0,622,0,0,0,PHR


0,623,0,0,0,PHR


1,624,25,35,15,PHR


1,624,45,25,2,PHR


0,625,0,0,0,PHR


1,626,25,35,8,PHR


1,626,35,25,8,PHR


0,627,0,0,0,PHR


0,628,0,0,0,PHR


0,629,0,0,0,PHR


0,630,0,0,0,PHR


0,631,0,0,0,PHR


0,632,0,0,0,PHR


0,633,0,0,0,PHR


0,634,0,0,0,PHR


0,635,0,0,0,PHR


0,636,0,0,0,PHR


0,637,0,0,0,PHR


0,638,0,0,0,PHR


0,639,0,0,0,PHR


0,640,0,0,0,PHR


0,641,0,0,0,PHR


0,642,0,0,0,PHR


0,643,0,0,0,PHR


0,644,0,0,0,PHR


0,645,0,0,0,PHR


0,646,0,0,0,PHR


0,647,0,0,0,PHR


0,648,0,0,0,PHR


1,649,15,15,45,PHR


0,650,0,0,0,PHR


0,651,0,0,0,PHR


1,652,15,15,45,PHR


0,653,0,0,0,PHR


1,654,15,25,45,PHR


0,655,0,0,0,PHR


1,656,15,15,45,PHR


0,657,0,0,0,PHR


1,658,25,15,45,PHR


0,659,0,0,0,PHR


1,660,25,25,56,PHR


0,661,0,0,0,PHR


0,662,0,0,0,PHR


1,663,25,8,56,PHR


0,664,0,0,0,PHR


1,665,15,25,56,PHR


0,666,0,0,0,PHR


1,667,25,8,45,PHR


0,668,0,0,0,PHR


1,669,15,25,45,PHR


0,670,0,0,0,PHR


0,671,0,0,0,PHR


0,672,0,0,0,PHR


0,673,0,0,0,PHR


0,674,0,0,0,PHR


0,675,0,0,0,PHR


0,676,0,0,0,PHR


0,677,0,0,0,PHR


0,678,0,0,0,PHR


0,679,0,0,0,PHR


0,680,0,0,0,PHR


0,681,0,0,0,PHR


0,682,0,0,0,PHR


0,683,0,0,0,PHR


0,684,0,0,0,PHR


0,685,0,0,0,PHR


1,686,2,15,8,PHR


0,687,0,0,0,PHR


1,688,15,35,15,PHR


0,689,0,0,0,PHR


0,690,0,0,0,PHR


1,691,8,25,8,PHR


0,692,0,0,0,PHR


0,693,0,0,0,PHR


1,694,15,35,15,PHR


0,695,0,0,0,PHR


1,696,2,8,2,PHR


0,697,0,0,0,PHR


0,698,0,0,0,PHR


1,699,2,15,8,PHR


0,700,0,0,0,PHR


0,701,0,0,0,PHR


1,702,2,15,8,PHR


0,703,0,0,0,PHR


1,704,15,35,15,PHR


0,705,0,0,0,PHR


0,706,0,0,0,PHR


1,707,2,15,15,PHR


0,708,0,0,0,PHR


1,709,8,25,15,PHR


0,710,0,0,0,PHR


0,711,0,0,0,PHR


0,712,0,0,0,PHR


0,713,0,0,0,PHR


0,714,0,0,0,PHR


0,715,0,0,0,PHR


0,716,0,0,0,PHR


0,717,0,0,0,PHR


0,718,0,0,0,PHR


0,719,0,0,0,PHR


0,720,0,0,0,PHR


0,721,0,0,0,PHR


0,722,0,0,0,PHR


0,723,0,0,0,PHR


0,724,0,0,0,PHR


0,725,0,0,0,PHR


0,726,0,0,0,PHR


0,727,0,0,0,PHR


0,728,0,0,0,PHR


0,729,0,0,0,PHR


0,730,0,0,0,PHR


0,731,0,0,0,PHR


0,732,0,0,0,PHR


0,733,0,0,0,PHR


0,734,0,0,0,PHR


0,735,0,0,0,PHR


0,736,0,0,0,PHR


1,737,2,45,45,PHR


0,738,0,0,0,PHR


1,739,2,25,25,PHR


1,740,2,35,35,PHR


0,741,0,0,0,PHR


1,742,2,35,35,PHR


1,742,2,45,35,PHR


1,742,0,45,25,PHR


0,743,0,0,0,PHR


1,744,2,45,45,PHR


1,744,2,56,15,PHR


1,745,2,45,45,PHR


1,745,0,15,8,PHR


1,746,8,35,15,PHR


1,746,2,35,15,PHR


1,747,2,45,45,PHR


1,747,2,25,2,PHR


1,748,8,35,8,PHR


1,749,2,45,45,PHR


1,749,15,35,15,PHR


1,750,2,45,45,PHR


1,750,15,45,25,PHR


1,751,2,25,2,PHR


1,752,2,45,45,PHR


1,752,8,56,15,PHR


0,753,0,0,0,PHR


1,754,8,45,15,PHR


0,755,0,0,0,PHR


0,756,0,0,0,PHR


0,757,0,0,0,PHR


0,758,0,0,0,PHR


0,759,0,0,0,PHR


0,760,0,0,0,PHR


0,761,0,0,0,PHR


0,762,0,0,0,PHR


0,763,0,0,0,PHR


0,764,0,0,0,PHR


0,765,0,0,0,PHR


0,766,0,0,0,PHR


0,767,0,0,0,PHR


0,768,0,0,0,PHR


0,769,0,0,0,PHR


0,770,0,0,0,PHR


0,771,0,0,0,PHR


0,772,0,0,0,PHR


0,773,0,0,0,PHR


0,774,0,0,0,PHR


0,775,0,0,0,PHR


0,776,0,0,0,PHR


0,777,0,0,0,PHR


0,778,0,0,0,PHR


0,779,0,0,0,PHR


1,780,15,15,15,PHR


0,781,0,0,0,PHR


1,782,15,25,35,PHR


1,782,15,15,15,PHR


1,782,15,15,15,PHR


1,783,15,15,15,PHR


1,784,15,15,15,PHR


1,785,15,15,15,PHR


1,785,25,15,35,PHR


1,785,15,15,25,PHR


1,786,15,35,15,PHR


1,787,15,15,15,PHR


1,788,25,25,25,PHR


1,788,15,15,15,PHR


1,788,15,25,8,PHR


1,789,15,15,15,PHR


1,790,15,15,15,PHR


1,791,15,15,15,PHR


1,791,15,25,35,PHR


1,791,25,15,8,PHR


0,792,0,0,0,PHR


1,793,15,25,35,PHR


1,793,15,15,15,PHR


1,793,25,15,15,PHR


1,794,15,15,15,PHR


1,795,15,8,15,PHR


1,796,15,15,15,PHR


1,796,25,25,25,PHR


1,796,15,15,25,PHR


1,797,25,8,8,PHR


0,798,0,0,0,PHR


1,799,15,15,15,PHR


1,799,25,25,25,PHR


1,799,25,15,25,PHR


1,800,25,15,8,PHR


1,801,25,15,35,PHR


1,801,15,15,15,PHR


1,801,25,25,25,PHR


1,801,15,15,25,PHR


1,802,25,15,8,PHR


0,803,0,0,0,PHR


1,804,25,25,35,PHR


1,804,15,15,35,PHR


1,805,15,25,25,PHR


1,806,25,15,35,PHR


1,807,25,15,35,PHR


1,808,15,25,35,PHR


0,809,0,0,0,PHR


0,810,0,0,0,PHR


0,811,0,0,0,PHR


1,812,8,15,35,PHR


0,813,0,0,0,PHR


0,814,0,0,0,PHR


0,815,0,0,0,PHR


1,816,2,15,25,PHR


0,817,0,0,0,PHR


0,818,0,0,0,PHR


1,819,2,35,25,PHR


0,820,0,0,0,PHR


0,821,0,0,0,PHR


0,822,0,0,0,PHR


1,823,2,35,25,PHR


0,824,0,0,0,PHR


0,825,0,0,0,PHR


1,826,25,25,25,PHR


0,827,0,0,0,PHR


0,828,0,0,0,PHR


0,829,0,0,0,PHR


1,830,15,25,25,PHR


0,831,0,0,0,PHR


0,832,0,0,0,PHR


1,833,8,25,15,PHR


0,834,0,0,0,PHR


0,835,0,0,0,PHR


0,836,0,0,0,PHR


0,837,0,0,0,PHR


0,838,0,0,0,PHR


0,839,0,0,0,PHR


0,840,0,0,0,PHR


0,841,0,0,0,PHR


0,842,0,0,0,PHR


0,843,0,0,0,PHR


0,844,0,0,0,PHR


0,845,0,0,0,PHR


0,846,0,0,0,PHR


0,847,0,0,0,PHR


0,848,0,0,0,PHR


0,849,0,0,0,PHR


0,850,0,0,0,PHR


0,851,0,0,0,PHR


0,852,0,0,0,PHR


0,853,0,0,0,PHR


0,854,0,0,0,PHR


0,855,0,0,0,PHR


0,856,0,0,0,PHR


0,857,0,0,0,PHR


0,858,0,0,0,PHR


0,859,0,0,0,PHR


1,860,2,35,35,PHR


1,861,2,15,45,PHR


0,862,0,0,0,PHR


1,863,2,35,35,PHR


1,864,2,15,45,PHR


1,865,15,35,35,PHR


0,866,0,0,0,PHR


1,867,8,8,25,PHR


1,868,25,25,35,PHR


1,869,15,15,25,PHR


1,870,35,25,15,PHR


1,871,2,15,2,PHR


1,872,8,8,35,PHR


1,872,15,25,15,PHR


1,873,2,15,2,PHR


1,874,8,25,25,PHR


1,874,2,35,8,PHR


1,875,2,15,56,PHR


1,876,2,15,25,PHR


1,877,2,15,45,PHR


1,877,8,25,15,PHR


1,878,2,25,35,PHR


1,878,2,35,15,PHR


0,879,0,0,0,PHR


1,880,2,15,45,PHR


1,880,8,15,25,PHR


1,880,0,45,35,PHR


0,881,0,0,0,PHR


1,882,0,35,25,PHR


1,883,8,15,45,PHR


1,884,0,45,25,PHR


1,885,0,25,45,PHR


0,886,0,0,0,PHR


1,887,0,45,35,PHR


0,888,0,0,0,PHR


1,889,0,35,35,PHR


0,890,0,0,0,PHR


0,891,0,0,0,PHR


0,892,0,0,0,PHR


0,893,0,0,0,PHR


0,894,0,0,0,PHR


0,895,0,0,0,PHR


0,896,0,0,0,PHR


0,897,0,0,0,PHR


0,898,0,0,0,PHR


1,1,15,35,45,ROS


1,1,8,35,45,ROS


1,1,15,8,45,ROS


1,2,35,25,35,ROS


1,2,15,2,45,ROS


1,2,25,0,69,ROS


1,2,8,8,45,ROS


1,2,8,8,56,ROS


1,2,25,15,56,ROS


1,2,25,8,56,ROS


1,3,25,35,35,ROS


1,3,35,15,45,ROS


1,3,15,25,56,ROS


1,3,15,15,56,ROS


1,3,15,25,56,ROS


1,3,15,15,56,ROS


1,3,8,8,69,ROS


1,3,15,8,56,ROS


1,4,8,0,69,ROS


0,5,0,0,0,ROS


1,6,25,0,56,ROS


1,6,15,8,69,ROS


1,7,35,8,45,ROS


1,7,35,15,45,ROS


1,7,8,25,45,ROS


1,7,15,2,56,ROS


1,7,8,2,69,ROS


1,7,15,2,45,ROS


1,7,8,15,56,ROS


1,7,15,15,56,ROS


1,7,8,8,56,ROS


1,7,15,8,56,ROS


1,7,15,15,56,ROS


1,7,25,15,56,ROS


1,7,15,8,45,ROS


1,7,35,8,35,ROS


1,8,8,25,56,ROS


1,8,8,25,35,ROS


1,8,25,15,56,ROS


1,9,15,25,45,ROS


1,9,8,8,56,ROS


1,9,15,2,45,ROS


1,9,8,15,56,ROS


1,9,15,15,45,ROS


1,9,15,15,69,ROS


1,9,8,8,45,ROS


1,10,45,15,35,ROS


1,10,8,8,56,ROS


1,10,8,8,56,ROS


1,10,8,15,56,ROS


1,10,2,15,35,ROS


1,10,8,8,56,ROS


1,10,8,8,69,ROS


1,11,15,25,35,ROS


1,11,8,25,45,ROS


1,11,8,15,35,ROS


1,11,15,15,69,ROS


1,12,15,25,35,ROS


1,12,8,8,56,ROS


1,12,15,15,56,ROS


1,12,8,8,56,ROS


1,12,8,8,56,ROS


1,12,15,15,56,ROS


1,13,15,25,45,ROS


1,13,15,8,56,ROS


1,13,15,8,45,ROS


1,13,8,15,45,ROS


1,13,15,15,69,ROS


1,14,15,15,69,ROS


1,14,25,15,56,ROS


1,14,25,15,69,ROS


1,14,15,15,56,ROS


1,14,15,15,56,ROS


1,14,25,25,56,ROS


1,14,25,15,56,ROS


1,15,25,25,45,ROS


1,15,15,8,56,ROS


1,15,25,15,56,ROS


1,16,15,25,45,ROS


1,16,15,8,56,ROS


1,16,15,25,45,ROS


1,16,25,15,45,ROS


1,16,15,15,69,ROS


1,16,15,8,56,ROS


1,16,25,15,56,ROS


1,17,35,25,35,ROS


1,17,25,8,56,ROS


1,17,25,15,56,ROS


1,17,15,15,69,ROS


1,17,15,15,56,ROS


1,17,35,15,56,ROS


1,18,25,15,45,ROS


1,18,15,25,45,ROS


1,18,25,15,45,ROS


1,18,15,8,69,ROS


1,18,15,8,69,ROS


1,19,15,25,56,ROS


1,19,35,15,45,ROS


1,19,15,15,56,ROS


1,19,15,15,56,ROS


1,19,25,15,45,ROS


1,19,25,15,56,ROS


1,20,35,15,35,ROS


1,20,35,8,45,ROS


1,20,25,15,45,ROS


1,20,25,8,56,ROS


1,20,15,8,69,ROS


1,20,25,15,69,ROS


1,21,15,15,56,ROS


1,21,25,15,56,ROS


1,21,15,15,69,ROS


1,21,25,15,45,ROS


1,21,35,15,45,ROS


1,22,25,8,56,ROS


1,22,35,15,45,ROS


1,22,15,8,56,ROS


1,22,35,25,45,ROS


1,22,25,15,45,ROS


1,22,15,8,69,ROS


1,23,25,15,45,ROS


1,23,25,15,56,ROS


1,23,45,25,25,ROS


1,23,15,8,56,ROS


1,23,35,0,69,ROS


1,23,25,8,56,ROS


1,24,15,15,69,ROS


1,24,35,15,45,ROS


1,24,15,8,56,ROS


1,24,35,15,45,ROS


1,24,25,15,45,ROS


1,25,25,8,56,ROS


1,25,25,15,45,ROS


1,25,45,15,45,ROS


1,25,15,8,56,ROS


1,25,15,2,69,ROS


1,25,45,8,56,ROS


1,25,25,2,69,ROS


1,26,15,15,69,ROS


1,26,25,15,45,ROS


1,26,25,15,56,ROS


1,26,35,15,35,ROS


1,26,45,2,35,ROS


1,26,35,2,45,ROS


1,26,25,8,56,ROS


1,27,25,15,56,ROS


1,27,25,25,56,ROS


1,27,15,8,56,ROS


1,27,15,15,56,ROS


1,27,35,8,56,ROS


1,27,69,15,35,ROS


1,27,35,8,56,ROS


1,28,35,15,45,ROS


1,28,25,25,56,ROS


1,28,25,8,45,ROS


1,28,25,15,45,ROS


1,28,56,2,45,ROS


1,28,15,8,56,ROS


1,28,56,2,35,ROS


1,28,25,8,56,ROS


1,28,25,15,56,ROS


1,28,25,45,45,ROS


1,29,35,25,35,ROS


1,29,25,15,56,ROS


1,29,15,25,56,ROS


1,29,15,15,45,ROS


1,29,15,15,45,ROS


1,29,15,15,56,ROS


1,29,8,15,56,ROS


1,29,69,8,15,ROS


1,29,8,8,69,ROS


1,29,35,15,56,ROS


1,30,35,15,45,ROS


1,30,15,15,45,ROS


1,30,45,8,45,ROS


1,30,15,25,35,ROS


1,30,8,15,56,ROS


1,30,8,15,56,ROS


1,30,25,35,69,ROS


1,31,25,25,56,ROS


1,31,15,25,56,ROS


1,31,15,15,45,ROS


1,31,15,15,45,ROS


1,31,25,8,69,ROS


1,31,15,25,45,ROS


1,31,15,25,25,ROS


1,31,25,25,45,ROS


1,31,15,8,56,ROS


1,31,25,35,69,ROS


1,31,25,15,56,ROS


1,32,25,25,56,ROS


1,32,8,15,56,ROS


1,32,8,15,56,ROS


1,32,25,15,45,ROS


1,33,25,25,56,ROS


1,33,15,15,35,ROS


1,33,35,15,56,ROS


1,33,15,15,56,ROS


1,33,35,25,25,ROS


1,33,35,25,35,ROS


1,33,8,15,35,ROS


1,33,15,8,69,ROS


1,33,25,45,45,ROS


1,34,25,25,56,ROS


1,34,25,2,56,ROS


1,35,25,25,25,ROS


1,35,15,25,56,ROS


1,35,45,15,25,ROS


1,35,25,15,35,ROS


1,35,25,15,56,ROS


1,35,25,15,45,ROS


1,36,25,25,45,ROS


1,36,15,56,2,ROS


1,36,35,8,69,ROS


1,36,35,15,56,ROS


1,37,15,25,56,ROS


1,37,25,25,25,ROS


1,37,25,8,45,ROS


1,37,25,15,35,ROS


1,37,25,15,56,ROS


1,37,35,8,45,ROS


1,38,15,56,2,ROS


1,38,15,15,45,ROS


1,38,35,15,56,ROS


1,38,45,15,45,ROS


1,39,15,35,45,ROS


1,39,15,8,69,ROS


1,39,25,15,45,ROS


1,39,25,15,56,ROS


1,39,15,25,35,ROS


1,39,15,8,69,ROS


1,39,25,15,45,ROS


1,40,15,56,2,ROS


1,40,25,25,45,ROS


1,40,45,15,45,ROS


1,40,15,25,45,ROS


1,41,15,35,56,ROS


1,41,35,15,56,ROS


1,41,15,25,56,ROS


1,41,15,25,35,ROS


1,41,25,15,56,ROS


1,41,25,15,45,ROS


1,42,15,25,56,ROS


1,42,25,25,56,ROS


1,42,15,8,69,ROS


1,42,35,15,45,ROS


1,42,15,25,45,ROS


1,43,25,35,35,ROS


1,43,15,56,2,ROS


1,43,25,25,56,ROS


1,43,35,15,56,ROS


1,43,56,15,35,ROS


1,43,15,15,69,ROS


1,43,15,15,56,ROS


1,43,25,15,45,ROS


1,44,15,35,56,ROS


1,44,15,25,45,ROS


1,44,15,25,35,ROS


1,45,15,35,45,ROS


1,45,15,56,2,ROS


1,45,25,25,45,ROS


1,45,45,25,45,ROS


1,45,35,15,45,ROS


1,45,8,15,69,ROS


