ISLAND,GRID_ID,CORAL_FREQ,CORAL_MEAN,CORAL_SD,CCA_FREQ,CCA_MEAN,CCA_SD,MACROALGAE_FREQ,MACROALGAE_MEAN,MACROALGAE_SD,SURF_FREQ,SURF_MEAN,SURF_SD,SURF_SUM,TED_FREQ,TED_MEAN,TED_SD,TED_SUM,population_status,hum_pop,distant_hum_pop,group 
OAH,1801,,,,,,,,,,102,220199.1572,165028.4896,22460314.04,4322,0.055441953,0.501541117,239.6201227,1,953207,199685,9
OAH,1802,,,,,,,,,,102,220199.1572,165028.4896,22460314.04,4294,0.056100019,0.503728886,240.8934836,1,953207,199685,9
OAH,1803,1,2,,1,2,,1,69,,102,220199.1572,165028.4896,22460314.04,4263,0.055931402,0.504649308,238.4355678,1,953207,199685,9
OAH,1804,,,,,,,,,,102,220199.1572,165028.4896,22460314.04,4253,0.052840359,0.480587122,224.7300474,1,953207,199685,9
OAH,1805,1,2,,1,15,,1,45,,102,220210.5592,165039.614,22461477.04,4261,0.054937215,0.499472672,234.0874735,1,953207,199685,9
OAH,1806,,,,,,,,,,102,220210.5592,165039.614,22461477.04,4236,0.055839112,0.513088918,236.534479,1,953207,199685,9
OAH,1807,,,,,,,,,,102,220210.5592,165039.614,22461477.04,4237,0.055731388,0.512301795,236.1338894,1,953207,199685,9
OAH,1808,1,2,,1,2,,1,45,,102,220210.5592,165039.614,22461477.04,4235,0.055689538,0.512500953,235.8451923,1,953207,199685,9
OAH,1809,1,0,,1,8,,1,35,,68,220218.0121,165458.849,14974824.82,4262,0.059296452,0.534409209,252.7214766,1,953207,199685,9
OAH,1810,,,,,,,,,,102,220223.7602,165052.356,22462823.54,4257,0.058851355,0.525159198,250.5302195,1,953207,199685,9
OAH,1811,1,0,,1,2,,1,35,,102,220223.7602,165052.356,22462823.54,4263,0.057283138,0.506640822,244.1980155,1,953207,199685,9
OAH,1812,,,,,,,,,,102,220223.7602,165052.356,22462823.54,4241,0.057230137,0.507211204,242.713013,1,953207,199685,9
OAH,1813,,,,,,,,,,102,220223.7602,165052.356,22462823.54,4232,0.057270003,0.507866985,242.3666528,1,953207,199685,9
OAH,1814,,,,,,,,,,68,220226.6342,165464.2123,14975411.12,4227,0.057439399,0.508556554,242.7963411,1,953207,199685,9
OAH,1815,,,,,,,,,,102,219919.1886,164881.1099,22431757.24,4190,0.054926913,0.485975284,230.1437648,1,953207,199685,9
OAH,1816,,,,,,,,,,102,219919.1886,164881.1099,22431757.24,4192,0.054616695,0.485654478,228.9531836,1,953207,199685,9
OAH,1817,,,,,,,,,,102,219919.1886,164881.1099,22431757.24,4201,0.054933266,0.496636842,230.774649,1,953207,199685,9
OAH,1818,,,,,,,,,,102,219919.1886,164881.1099,22431757.24,4217,0.057051482,0.515290024,240.5860977,1,953207,199685,9
OAH,1819,,,,,,,,,,68,219769.7768,165206.4353,14944344.82,4252,0.062047824,0.556198809,263.8273462,1,953207,199685,9
OAH,1820,,,,,,,,,,102,218509.2052,164050.7228,22287938.94,4262,0.061798616,0.55526486,263.3857009,1,953207,199685,9
OAH,1821,,,,,,,,,,102,218509.2052,164050.7228,22287938.94,4283,0.061264164,0.554277352,262.3944156,1,953207,199685,9
OAH,1822,,,,,,,,,,102,218509.2052,164050.7228,22287938.94,4283,0.058814231,0.533175012,251.9013524,1,953207,199685,9
OAH,1823,,,,,,,,,,102,218509.2052,164050.7228,22287938.94,4254,0.059344296,0.534484816,252.4506353,1,953207,199685,9
OAH,1824,,,,,,,,,,102,217368.7307,163374.1993,22171610.53,4232,0.059455187,0.535760049,251.6143501,1,953207,199685,9
OAH,1825,,,,,,,,,,102,217368.7307,163374.1993,22171610.53,4227,0.058625159,0.529516399,247.8085461,1,953207,199685,9
OAH,1826,,,,,,,,,,102,217368.7307,163374.1993,22171610.53,4235,0.05765896,0.508448756,244.1856952,1,953207,199685,9
OAH,1827,,,,,,,,,,102,217368.7307,163374.1993,22171610.53,4223,0.055621358,0.485242117,234.8889942,1,953207,199685,9
OAH,1828,,,,,,,,,,102,217368.7307,163374.1993,22171610.53,4117,0.058639143,0.514892886,241.4173534,1,953207,199685,9
OAH,1829,,,,,,,,,,102,216805.5199,163051.3995,22114163.03,4109,0.057547643,0.492802451,236.4632643,1,953207,199685,9
OAH,1830,,,,,,,,,,102,216805.5199,163051.3995,22114163.03,4108,0.05707145,0.503658211,234.4495184,1,953207,199685,9
OAH,1831,,,,,,,,,,102,216805.5199,163051.3995,22114163.03,4121,0.062540105,0.548243931,257.7277717,1,953207,199685,9
OAH,1832,,,,,,,,,,102,216805.5199,163051.3995,22114163.03,4096,0.063191984,0.550535963,258.8343676,1,953207,199685,9
OAH,1833,,,,,,,,,,68,217214.2489,163721.5174,14770568.92,3970,0.058577672,0.500218388,232.5533594,1,953207,199685,9
OAH,1834,,,,,,,,,,102,215579.467,162279.919,21989105.63,4068,0.062623002,0.546917908,254.7503737,1,953207,199685,9
OAH,1835,,,,,,,,,,102,215579.467,162279.919,21989105.63,4051,0.063059962,0.548061931,255.4559054,1,953207,199685,9
OAH,1836,,,,,,,,,,102,215579.467,162279.919,21989105.63,3963,0.064371805,0.55517882,255.1054644,1,953207,199685,9
OAH,1837,,,,,,,,,,102,215579.467,162279.919,21989105.63,3954,0.064163666,0.554489342,253.703135,1,953207,199685,9
OAH,1838,,,,,,,,,,68,214962.2841,162293.9371,14617435.32,3906,0.065446552,0.558833082,255.6342327,1,953207,199685,9
OAH,1839,,,,,,,,,,102,213179.4572,160925.5389,21744304.63,3936,0.06371545,0.549515775,250.7840129,1,953207,199685,9
OAH,1840,,,,,,,,,,102,213179.4572,160925.5389,21744304.63,4016,0.06533877,0.547161128,262.4005011,1,953207,199685,9
OAH,1841,1,0,,1,0,,1,0,,102,213179.4572,160925.5389,21744304.63,4012,0.06548247,0.557648168,262.7156708,1,953207,199685,9
OAH,1842,,,,,,,,,,102,213179.4572,160925.5389,21744304.63,3848,0.062011976,0.531637868,238.6220846,1,953207,199685,9
OAH,1843,1,2,,1,0,,1,0,,102,213179.4572,160925.5389,21744304.63,3888,0.060682735,0.506531524,235.9344732,1,953207,199685,9
OAH,1844,1,0,,1,0,,1,0,,102,209225.2738,158705.4089,21340977.93,3945,0.066047042,0.561070084,260.5555826,1,953207,199685,9
OAH,1845,,,,,,,,,,102,209225.2738,158705.4089,21340977.93,3988,0.063772694,0.552706675,254.3255037,1,953207,199685,9
OAH,1846,1,0,,1,0,,1,0,,102,209225.2738,158705.4089,21340977.93,3982,0.063499719,0.546505944,252.8558793,1,953207,199685,9
OAH,1847,1,0,,1,0,,1,0,,102,209225.2738,158705.4089,21340977.93,3827,0.066277945,0.564143341,253.6456954,1,953207,199685,9
OAH,1848,,,,,,,,,,102,208552.714,158424.6135,21272376.83,3890,0.065948063,0.563162488,256.5379669,1,953207,199685,9
OAH,1849,1,0,,1,0,,1,0,,102,208552.714,158424.6135,21272376.83,3908,0.062841497,0.528647436,245.5845721,1,953207,199685,9
OAH,1850,1,2,,1,15,,1,15,,102,208552.714,158424.6135,21272376.83,4026,0.065287877,0.55674221,262.8489934,1,953207,199685,9
OAH,1851,,,,,,,,,,102,208552.714,158424.6135,21272376.83,4028,0.06452957,0.551225277,259.925106,1,953207,199685,9
OAH,1852,1,2,,1,35,,1,25,,102,208552.714,158424.6135,21272376.83,3817,0.070530307,0.582743999,269.2141816,1,953207,199685,9
OAH,1853,,,,,,,,,,102,212112.3454,160633.2193,21635459.23,3930,0.066247235,0.55813777,260.351635,1,953207,199685,9
OAH,1854,1,2,,1,25,,1,25,,102,212112.3454,160633.2193,21635459.23,3988,0.065668558,0.554189805,261.8862101,1,953207,199685,9
OAH,1855,1,2,,1,25,,1,15,,102,212112.3454,160633.2193,21635459.23,4096,0.066355104,0.562447606,271.7905055,1,953207,199685,9
OAH,1856,,,,,,,,,,102,212112.3454,160633.2193,21635459.23,4088,0.065043833,0.552949377,265.8991879,1,953207,199685,9
OAH,1857,,,,,,,,,,68,215292.4606,162738.6988,14639887.32,3994,0.068444692,0.569867123,273.3680979,1,953207,199685,9
OAH,1858,,,,,,,,,,102,217664.1474,163722.7224,22201743.03,4055,0.065715738,0.555036167,266.4773175,1,953207,199685,9
OAH,1859,,,,,,,,,,102,217664.1474,163722.7224,22201743.03,4157,0.072553401,0.6071602,301.6044881,1,953207,199685,9
OAH,1860,,,,,,,,,,102,217664.1474,163722.7224,22201743.03,4145,0.070736729,0.589053349,293.2037428,1,953207,199685,9
OAH,1861,,,,,,,,,,102,217664.1474,163722.7224,22201743.03,4188,0.066178302,0.556961001,277.1547294,1,953207,199685,9
OAH,1862,,,,,,,,,,68,221350.1092,166162.1197,15051807.43,4149,0.06640784,0.55918202,275.5261282,1,953207,199685,9
OAH,1863,,,,,,,,,,102,221702.5798,165954.6549,22613663.14,4225,0.064655114,0.545461482,273.1678559,1,953207,199685,9
OAH,1864,,,,,,,,,,102,221702.5798,165954.6549,22613663.14,4254,0.063400522,0.542100572,269.70582,1,953207,199685,9
OAH,1865,,,,,,,,,,102,221702.5798,165954.6549,22613663.14,4296,0.070267352,0.597107732,301.8685455,1,953207,199685,9
OAH,1866,,,,,,,,,,102,221702.5798,165954.6549,22613663.14,4325,0.068656414,0.577033876,296.9389894,1,953207,199685,9
OAH,1867,,,,,,,,,,102,224119.3083,167462.1933,22860169.44,4351,0.067685863,0.57720761,294.501191,1,953207,199685,9
OAH,1868,,,,,,,,,,102,224119.3083,167462.1933,22860169.44,4386,0.063909291,0.544856465,280.3061503,1,953207,199685,9
OAH,1869,,,,,,,,,,102,224119.3083,167462.1933,22860169.44,4384,0.064400833,0.545009623,282.3332507,1,953207,199685,9
OAH,1870,,,,,,,,,,136,226611.049,168899.2118,30819102.66,4463,0.069721251,0.591167171,311.1659443,1,953207,199685,9
OAH,1871,,,,,,,,,,136,226611.049,168899.2118,30819102.66,4485,0.069183387,0.589813269,310.2874914,1,953207,199685,9
OAH,1872,,,,,,,,,,102,228012.225,169990.8553,23257246.95,4612,0.064900366,0.557646916,299.3204859,1,953207,199685,9
OAH,1873,,,,,,,,,,136,231058.5512,171902.636,31423962.97,4611,0.06534209,0.561301402,301.2923761,1,953207,199685,9
OAH,1874,,,,,,,,,,136,231058.5512,171902.636,31423962.97,4565,0.065911143,0.56361126,300.884368,1,953207,199685,9
OAH,1875,1,2,,1,15,,1,25,,136,231058.5512,171902.636,31423962.97,4686,0.069132651,0.586115461,323.955604,1,953207,199685,9
OAH,1876,1,2,,1,25,,1,25,,136,231058.5512,171902.636,31423962.97,4682,0.068855119,0.594863962,322.3796661,1,953207,199685,9
OAH,1877,,,,,,,,,,102,233942.228,173894.7142,23862107.25,4805,0.063129513,0.546576421,303.3373079,1,953207,199685,9
OAH,1878,1,15,,1,15,,1,45,,136,235506.0535,174740.4796,32028823.27,4709,0.067527328,0.576204025,317.9861887,1,953207,199685,9
OAH,1879,,,,,,,,,,136,235506.0535,174740.4796,32028823.27,4715,0.065182245,0.557240915,307.3342833,1,953207,199685,9
OAH,1880,1,15,,1,25,,1,35,,136,235506.0535,174740.4796,32028823.27,4766,0.065770985,0.568176078,313.4645128,1,953207,199685,9
OAH,1881,,,,,,,,,,136,235506.0535,174740.4796,32028823.27,4967,0.066638658,0.578372309,330.9942164,1,953207,199685,9
OAH,1882,1,8,,1,25,,1,45,,102,238160.4437,176628.0264,24292365.26,4898,0.069106268,0.591302983,338.4825015,1,953207,199685,9
OAH,1883,,,,,,,,,,102,241855.4585,179326.963,24669256.76,4891,0.067296363,0.574651563,329.1465091,1,953207,199685,9
OAH,1884,,,,,,,,,,102,241855.4585,179326.963,24669256.76,4978,0.066716691,0.577840884,332.1156857,1,953207,199685,9
OAH,1885,1,8,,1,25,,1,35,,102,241855.4585,179326.963,24669256.76,4938,0.067252409,0.580340003,332.092394,1,953207,199685,9
OAH,1886,,,,,,,,,,102,241855.4585,179326.963,24669256.76,5024,0.062665405,0.539922566,314.8309943,1,953207,199685,9
OAH,1887,1,2,,1,25,,1,35,,102,243513.3869,180608.0272,24838365.46,5015,0.062295818,0.540096547,312.4135266,1,953207,199685,9
OAH,1888,,,,,,,,,,102,243513.3869,180608.0272,24838365.46,4971,0.062948998,0.543271221,312.9194714,1,953207,199685,9
OAH,1889,1,8,,1,15,,1,25,,102,243513.3869,180608.0272,24838365.46,4905,0.063562917,0.5462268,311.7761092,1,953207,199685,9
OAH,1890,,,,,,,,,,102,243513.3869,180608.0272,24838365.46,5098,0.066173005,0.571272709,337.3499818,1,953207,199685,9
OAH,1891,1,15,,1,25,,1,25,,102,243513.3869,180608.0272,24838365.46,5078,0.063708965,0.547148361,323.5141263,1,953207,199685,9
OAH,1892,,,,,,,,,,102,248031.9527,184044.1707,25299259.17,5056,0.06805691,0.589966187,344.095735,1,953207,199685,9
OAH,1893,,,,,,,,,,102,248031.9527,184044.1707,25299259.17,5106,0.064631685,0.562714297,330.009384,1,953207,199685,9
OAH,1894,,,,,,,,,,102,248031.9527,184044.1707,25299259.17,5103,0.064440805,0.562360015,328.8414287,1,953207,199685,9
OAH,1895,,,,,,,,,,102,248031.9527,184044.1707,25299259.17,5144,0.064764581,0.56894239,333.1490065,1,953207,199685,9
OAH,1896,,,,,,,,,,68,249462.2713,185567.3861,16963434.45,5171,0.062430378,0.55017257,322.8274869,1,953207,199685,9
OAH,1897,,,,,,,,,,102,252005.0302,187084.6694,25704513.08,5129,0.064477544,0.569272745,330.7053217,1,953207,199685,9
OAH,1898,,,,,,,,,,102,252005.0302,187084.6694,25704513.08,5155,0.062437974,0.551097645,321.8677579,1,953207,199685,9
OAH,1899,,,,,,,,,,102,252005.0302,187084.6694,25704513.08,5203,0.060337778,0.531414837,313.9374588,1,953207,199685,9
OAH,1900,,,,,,,,,,102,252005.0302,187084.6694,25704513.08,5195,0.060216374,0.531657416,312.8240641,1,953207,199685,9
OAH,1901,,,,,,,,,,68,255421.8876,190018.374,17368688.36,5184,0.06005296,0.532061472,311.3145424,1,953207,199685,9
OAH,1902,,,,,,,,,,102,258280.792,191781.218,26344640.79,5212,0.060108712,0.531171856,313.2866068,1,953207,199685,9
OAH,1903,,,,,,,,,,102,258280.792,191781.218,26344640.79,5190,0.064072713,0.565922954,332.5373783,1,953207,199685,9
OAH,1904,,,,,,,,,,102,258280.792,191781.218,26344640.79,5216,0.063911025,0.564586088,333.3599071,1,953207,199685,9
OAH,1905,,,,,,,,,,136,257148.9008,190665.459,34972250.51,5235,0.067204111,0.595666913,351.8135223,1,953207,199685,9
OAH,1906,,,,,,,,,,102,258280.792,191781.218,26344640.79,5265,0.064711491,0.577784709,340.7060027,1,953207,199685,9
OAH,1907,,,,,,,,,,102,258280.792,191781.218,26344640.79,5299,0.062331385,0.552447434,330.2940107,1,953207,199685,9
OAH,1908,,,,,,,,,,102,258280.792,191781.218,26344640.79,5299,0.06078506,0.53575136,322.1000347,1,953207,199685,9
OAH,1909,1,2,,1,2,,1,56,,102,258280.792,191781.218,26344640.79,5293,0.062099954,0.552421606,328.6950583,1,953207,199685,9
OAH,1910,,,,,,,,,,136,259710.2443,192634.0934,35320593.22,5322,0.060957594,0.543571766,324.4163162,1,953207,199685,9
OAH,1911,,,,,,,,,,102,260583.4764,193525.5913,26579514.59,5356,0.058121211,0.523194746,311.297207,1,953207,199685,9
OAH,1912,,,,,,,,,,102,260583.4764,193525.5913,26579514.59,5387,0.059673454,0.539109462,321.460897,1,953207,199685,9
OAH,1913,1,8,,1,8,,1,56,,102,260583.4764,193525.5913,26579514.59,5347,0.057918147,0.523529619,309.6883314,1,953207,199685,9
OAH,1914,,,,,,,,,,102,260583.4764,193525.5913,26579514.59,5372,0.057896059,0.522372238,311.0176313,1,953207,199685,9
OAH,1915,1,2,,1,15,,1,35,,136,264184.9613,195912.6753,35929154.73,5412,0.059569342,0.537846996,322.3892806,1,953207,199685,9
OAH,1916,,,,,,,,,,102,264247.0813,196191.2035,26953202.3,5464,0.057355787,0.518705007,313.3920178,1,953207,199685,9
OAH,1917,1,8,,1,2,,1,35,,102,264247.0813,196191.2035,26953202.3,5413,0.059192823,0.537630736,320.4107534,1,953207,199685,9
OAH,1918,,,,,,,,,,102,264247.0813,196191.2035,26953202.3,5303,0.06067084,0.543625293,321.7374637,1,953207,199685,9
OAH,1919,,,,,,,,,,68,269494.0084,200357.2233,18325592.57,5416,0.058731223,0.534308446,318.0883015,1,953207,199685,9
OAH,1920,,,,,,,,,,102,275177.206,203657.3643,28068075.02,5469,0.063001542,0.567906018,344.555431,1,953207,199685,9
OAH,1921,,,,,,,,,,102,275177.206,203657.3643,28068075.02,5416,0.058009118,0.521374011,314.1773843,1,953207,199685,9
OAH,1922,,,,,,,,,,102,275177.206,203657.3643,28068075.02,5415,0.057752292,0.520742388,312.7286595,1,953207,199685,9
OAH,1923,,,,,,,,,,102,275177.206,203657.3643,28068075.02,5518,0.062502448,0.565019535,344.8885092,1,953207,199685,9
OAH,1924,1,35,,1,8,,1,45,,102,275177.206,203657.3643,28068075.02,5550,0.061793809,0.562807159,342.9556387,1,953207,199685,9
OAH,1925,,,,,,,,,,102,284196.3003,209466.7044,28988022.63,5548,0.061623129,0.562888276,341.8851176,1,953207,199685,9
OAH,1926,,,,,,,,,,102,284196.3003,209466.7044,28988022.63,5488,0.05683035,0.517250301,311.884961,1,953207,199685,9
OAH,1927,,,,,,,,,,102,284196.3003,209466.7044,28988022.63,5483,0.056160498,0.516576903,307.9280124,1,953207,199685,9
OAH,1928,,,,,,,,,,102,284196.3003,209466.7044,28988022.63,5560,0.06154755,0.562198642,342.2043754,1,953207,199685,9
OAH,1929,1,15,,1,25,,1,35,,68,288799.7425,212785.4732,19638382.49,5596,0.06127848,0.553472678,342.9143734,1,953207,199685,9
OAH,1930,,,,,,,,,,102,292524.0514,215112.7849,29837453.24,5416,0.056498617,0.517813688,305.9965093,1,953207,199685,9
OAH,1931,1,15,,1,15,,1,45,,102,292524.0514,215112.7849,29837453.24,5426,0.056315148,0.517263903,305.5659953,1,953207,199685,9
OAH,1932,,,,,,,,,,102,292524.0514,215112.7849,29837453.24,5534,0.058994999,0.532312834,326.4783272,1,953207,199685,9
OAH,1933,,,,,,,,,,102,292524.0514,215112.7849,29837453.24,5531,0.059777396,0.548094318,330.6287792,1,953207,199685,9
OAH,1934,,,,,,,,,,68,295514.2764,217820.3774,20094970.8,5527,0.061747083,0.563741515,341.2761305,1,953207,199685,9
OAH,1935,,,,,,,,,,102,299836.276,220826.4371,30583300.15,5592,0.059338995,0.54517505,331.8236593,1,953207,199685,9
OAH,1936,,,,,,,,,,102,299836.276,220826.4371,30583300.15,5592,0.058736046,0.536814903,328.4519665,1,953207,199685,9
OAH,1937,,,,,,,,,,102,299836.276,220826.4371,30583300.15,5657,0.057514309,0.526389853,325.3584479,1,953207,199685,9
OAH,1938,,,,,,,,,,102,299836.276,220826.4371,30583300.15,5621,0.058819258,0.543583688,330.6230517,1,953207,199685,9
OAH,1939,,,,,,,,,,68,304226.4721,224637.1704,20687400.1,5677,0.058714771,0.54130792,333.3237536,1,953207,199685,9
OAH,1940,,,,,,,,,,102,308269.8585,226985.3375,31443525.56,5676,0.058293644,0.541027423,330.8747257,1,953207,199685,9
OAH,1941,,,,,,,,,,102,308269.8585,226985.3375,31443525.56,5732,0.055910144,0.522257098,320.4769478,1,953207,199685,9
OAH,1942,,,,,,,,,,102,308269.8585,226985.3375,31443525.56,5761,0.055549578,0.521163411,320.0211199,1,953207,199685,9
OAH,1943,,,,,,,,,,102,308269.8585,226985.3375,31443525.56,5709,0.051200823,0.487429253,292.3054986,1,953207,199685,9
OAH,1944,,,,,,,,,,68,312418.4531,230607.6912,21244454.81,5704,0.051177409,0.48761622,291.9159426,1,953207,199685,9
OAH,1945,,,,,,,,,,102,317111.8605,233335.202,32345409.77,5840,0.054227335,0.5174008,316.6876378,1,953207,199685,9
OAH,1946,,,,,,,,,,102,317111.8605,233335.202,32345409.77,5808,0.056205921,0.5347828,326.4439909,1,953207,199685,9
OAH,1947,,,,,,,,,,102,317111.8605,233335.202,32345409.77,5754,0.0505409,0.485498666,290.8123382,1,953207,199685,9
OAH,1948,,,,,,,,,,102,317111.8605,233335.202,32345409.77,5781,0.050152464,0.484141534,289.9313963,1,953207,199685,9
OAH,1949,,,,,,,,,,102,323992.5891,237860.8986,33047244.08,5862,0.055435101,0.531860496,324.9605637,1,953207,199685,9
OAH,1950,,,,,,,,,,102,323992.5891,237860.8986,33047244.08,5950,0.051149226,0.495641834,304.3378926,1,953207,199685,9
OAH,1951,,,,,,,,,,102,323992.5891,237860.8986,33047244.08,5835,0.049984421,0.483239944,291.6590988,1,953207,199685,9
OAH,1952,,,,,,,,,,136,325934.7776,238899.9625,44327129.75,5838,0.050014309,0.483050287,291.9835365,1,953207,199685,9
OAH,1953,,,,,,,,,,136,325934.7776,238899.9625,44327129.75,5887,0.049216427,0.481513229,289.7371047,1,953207,199685,9
OAH,1954,,,,,,,,,,102,329127.4931,241309.2388,33571004.29,5808,0.049304494,0.482594876,286.360503,1,953207,199685,9
OAH,1955,,,,,,,,,,102,329127.4931,241309.2388,33571004.29,5835,0.048668776,0.480761688,283.9823078,1,953207,199685,9
OAH,1956,,,,,,,,,,136,332572.8703,243624.5977,45229910.36,5947,0.048630073,0.486387207,289.2030416,1,953207,199685,9
OAH,1957,,,,,,,,,,136,332572.8703,243624.5977,45229910.36,5829,0.050036568,0.491990535,291.6631526,1,953207,199685,9
OAH,1958,,,,,,,,,,136,332572.8703,243624.5977,45229910.36,5891,0.0480749,0.478398097,283.2092367,1,953207,199685,9
OAH,1959,,,,,,,,,,102,334597.602,245343.676,34128955.4,5863,0.049215572,0.481318272,288.5509002,1,953207,199685,9
OAH,1960,,,,,,,,,,136,336227.6432,246222.3042,45726959.47,5886,0.048918658,0.480339299,287.9352235,1,953207,199685,9
OAH,1961,1,2,,1,15,,1,69,,136,336227.6432,246222.3042,45726959.47,5951,0.048594757,0.486559214,289.1873979,1,953207,199685,9
OAH,1962,,,,,,,,,,136,336227.6432,246222.3042,45726959.47,5950,0.048923737,0.486993368,291.096234,1,953207,199685,9
OAH,1963,,,,,,,,,,102,338596.0373,248197.1068,34536795.81,5963,0.048108601,0.47717074,286.8715858,1,953207,199685,9
OAH,1964,1,2,,1,2,,1,88,,102,338596.0373,248197.1068,34536795.81,5965,0.046656577,0.459574078,278.3064843,1,953207,199685,9
OAH,1965,,,,,,,,,,68,342013.3845,251277.8216,23256910.14,5994,0.047987489,0.475943442,287.6370065,1,953207,199685,9
OAH,1966,,,,,,,,,,102,343124.5825,251557.1,34998707.42,6016,0.047490661,0.474865336,285.7038136,1,953207,199685,9
OAH,1967,1,2,,1,15,,1,88,,102,343124.5825,251557.1,34998707.42,6092,0.045766527,0.454763916,278.809683,1,953207,199685,9
OAH,1968,,,,,,,,,,102,343124.5825,251557.1,34998707.42,6052,0.050479414,0.506411588,305.5014148,1,953207,199685,9
OAH,1969,1,8,,1,15,,1,56,,102,343124.5825,251557.1,34998707.42,6121,0.046707483,0.47075953,285.8965033,1,953207,199685,9
OAH,1970,,,,,,,,,,102,344094.4159,252293.8834,35097630.42,6112,0.048956238,0.491371381,299.2205287,1,953207,199685,9
OAH,1971,,,,,,,,,,102,344094.4159,252293.8834,35097630.42,6184,0.045917079,0.467885397,283.951218,1,953207,199685,9
OAH,1972,1,8,,1,8,,1,56,,102,344094.4159,252293.8834,35097630.42,6177,0.048053487,0.488293203,296.8263865,1,953207,199685,9
OAH,1973,,,,,,,,,,102,344094.4159,252293.8834,35097630.42,6123,0.042504436,0.435924473,260.2546602,1,953207,199685,9
OAH,1974,1,8,,1,8,,1,88,,68,345582.7404,254060.1083,23499626.35,6156,0.043602378,0.452737481,268.4162362,1,953207,199685,9
